chw_genre_name,latitude,visit_year,visit_month,visit_weekday,city,ward,neighborhood,holiday_flg_0,holiday_flg_1,mean_visitors,median_visitors,min_visitors,max_visitors
7,38.2690761,2016,1,5,4,40,36,1,0,42.925925925925924,43.0,17.0,73.0
1,35.6938401,2016,10,2,7,44,30,1,0,11.878787878787879,10.0,1.0,47.0
2,34.6812614,2016,10,6,8,53,49,1,0,24.88888888888889,22.5,4.0,44.0
2,33.5573203,2016,7,2,0,16,50,1,0,22.764705882352942,21.5,8.0,68.0
7,35.7356234,2016,6,3,7,33,89,1,0,31.321428571428573,30.5,7.0,65.0
2,34.7053617,2016,9,0,8,53,94,1,0,24.243243243243242,24.0,2.0,47.0
4,35.6938401,2016,6,6,7,44,30,1,0,16.92452830188679,15.0,3.0,39.0
6,35.602201,2016,12,2,7,54,34,1,0,37.14705882352941,37.5,26.0,48.0
2,34.5732536,2017,3,0,8,38,55,1,0,45.32,43.0,1.0,75.0
2,34.7108955,2016,3,2,6,11,62,1,0,20.098039215686274,18.0,4.0,79.0
4,35.6465721,2016,3,4,7,41,75,1,0,31.413793103448278,31.0,13.0,61.0
13,34.6812614,2016,7,6,8,53,49,1,0,16.09433962264151,13.0,1.0,54.0
2,34.7053617,2016,11,6,8,53,94,1,0,22.11764705882353,23.0,9.0,36.0
6,35.6414629,2016,11,4,7,28,35,1,0,19.22222222222222,18.5,3.0,36.0
7,37.9163674,2016,11,2,5,35,12,1,0,32.885714285714286,31.0,2.0,95.0
10,34.3862445,2017,3,4,1,14,42,1,0,12.64406779661017,12.0,3.0,37.0
2,43.0554601,2017,3,3,2,39,53,1,0,11.25,10.5,2.0,28.0
2,35.6938401,2017,2,1,7,44,30,1,0,24.741935483870968,24.0,9.0,61.0
2,35.6021252,2016,12,3,7,41,70,1,0,22.526315789473685,23.0,1.0,50.0
6,35.6580681,2016,10,0,7,29,76,1,0,7.7105263157894735,7.5,1.0,18.0
11,35.6995657,2016,5,5,7,46,3,1,0,15.055555555555555,14.0,3.0,42.0
13,44.0206319,2017,1,1,2,0,53,1,0,19.8,21.5,2.0,50.0
4,33.5902074,2016,5,4,0,9,85,1,0,23.654545454545456,22.0,1.0,64.0
7,34.7053617,2016,12,5,8,53,94,1,0,5.935483870967742,5.0,1.0,15.0
1,35.6721142,2017,2,0,7,6,13,1,0,9.79245283018868,9.0,1.0,26.0
4,33.5808273,2016,7,0,0,9,83,0,1,16.941176470588236,14.0,2.0,72.0
4,34.3862445,2017,1,0,1,14,42,0,1,26.418181818181818,25.0,2.0,91.0
8,35.6938401,2016,7,0,7,44,30,1,0,12.705882352941176,11.0,2.0,25.0
7,35.7511648,2016,2,4,7,15,25,1,0,7.696428571428571,6.5,1.0,24.0
6,35.6617773,2016,7,6,7,42,77,1,0,13.722222222222221,14.0,2.0,24.0
11,33.5892157,2016,11,1,0,9,9,1,0,4.5,5.0,1.0,8.0
1,34.7660929,2017,2,0,8,34,23,1,0,3.3877551020408165,3.0,1.0,13.0
7,35.6749184,2016,12,0,7,29,1,1,0,10.26923076923077,10.0,3.0,20.0
8,33.5819411,2016,9,4,0,9,58,1,0,11.344827586206897,11.0,3.0,23.0
7,35.6617773,2016,7,6,7,42,77,1,0,42.83050847457627,41.0,8.0,88.0
7,35.6728535,2017,1,5,7,26,91,1,0,23.848484848484848,24.0,12.0,42.0
7,33.5615691,2016,3,3,0,9,79,1,0,34.220338983050844,34.0,5.0,69.0
3,33.5892157,2016,10,3,0,9,9,1,0,13.433333333333334,12.0,2.0,33.0
7,35.6995366,2017,2,3,7,26,33,1,0,27.85,27.5,10.0,51.0
7,35.6580681,2017,3,0,7,29,76,1,0,8.72,9.0,1.0,19.0
2,33.5573203,2017,1,0,0,16,50,1,0,27.2,24.0,2.0,103.0
2,35.6465721,2017,1,2,7,41,75,1,0,18.666666666666668,18.0,9.0,36.0
4,35.6414629,2016,12,5,7,28,35,1,0,7.861111111111111,7.0,1.0,21.0
10,35.6580681,2016,12,5,7,29,76,1,0,16.952380952380953,16.0,1.0,48.0
4,35.662665,2017,1,1,7,41,41,1,0,4.647058823529412,4.0,1.0,10.0
2,34.6923371,2016,11,2,8,53,95,1,0,11.424242424242424,9.0,1.0,46.0
1,35.6641222,2017,3,5,7,29,72,1,0,16.45945945945946,16.0,1.0,37.0
13,43.0364075,2017,2,5,2,39,5,0,1,40.94871794871795,42.0,6.0,76.0
9,43.0554601,2016,11,6,2,39,53,1,0,92.3529411764706,85.0,7.0,239.0
7,33.3192865,2016,8,0,0,24,29,1,0,9.724137931034482,8.0,1.0,28.0
2,35.6414629,2016,10,6,7,28,35,1,0,34.27272727272727,34.0,16.0,53.0
7,34.7108955,2017,3,5,6,11,62,1,0,121.9,118.0,89.0,175.0
7,35.6617773,2017,1,0,7,42,77,1,0,15.461538461538462,13.5,1.0,54.0
6,34.3862445,2016,9,2,1,14,42,1,0,16.72,11.0,1.0,47.0
8,35.6938401,2016,7,4,7,44,30,1,0,19.36842105263158,19.0,1.0,35.0
7,34.4858993,2016,11,4,1,10,19,1,0,19.057142857142857,15.0,5.0,42.0
8,35.6706505,2016,4,0,7,6,90,1,0,9.934782608695652,8.5,1.0,27.0
2,33.5819411,2017,2,0,0,9,58,1,0,5.407407407407407,5.0,1.0,12.0
2,35.6994733,2016,11,3,7,23,22,0,1,22.70175438596491,22.0,8.0,39.0
7,35.6706505,2016,6,5,7,6,90,1,0,18.779661016949152,19.0,4.0,37.0
7,35.6956944,2017,1,1,7,5,37,1,0,7.333333333333333,7.0,1.0,20.0
2,35.0955842,2016,3,0,6,37,57,0,1,43.0,37.0,30.0,71.0
2,35.704686,2016,9,6,7,30,39,1,0,14.972222222222221,16.0,5.0,23.0
2,42.9941431,2016,10,1,2,20,60,1,0,7.545454545454546,5.0,1.0,97.0
5,35.6617773,2016,8,1,7,42,77,1,0,19.405405405405407,18.0,7.0,68.0
2,35.6092076,2016,10,6,7,28,28,1,0,23.09090909090909,23.0,10.0,33.0
7,35.6580681,2016,8,1,7,29,76,1,0,16.114285714285714,17.0,5.0,24.0
2,43.0744699,2016,5,5,2,39,44,1,0,38.28947368421053,35.0,19.0,77.0
4,33.5902074,2017,2,3,0,9,85,1,0,19.45945945945946,19.0,4.0,45.0
2,33.5892157,2016,9,4,0,9,9,1,0,4.483870967741935,4.0,1.0,11.0
2,33.5615691,2017,1,1,0,9,79,1,0,7.509090909090909,7.0,2.0,21.0
8,33.2119674,2016,11,1,0,52,60,1,0,20.789473684210527,20.0,2.0,43.0
4,33.5892157,2016,9,5,0,9,9,1,0,45.53225806451613,42.5,10.0,78.0
6,34.6951242,2017,1,3,3,25,46,1,0,22.92105263157895,24.5,8.0,38.0
12,43.0554601,2016,9,4,2,39,53,1,0,15.763157894736842,15.5,4.0,27.0
13,34.6951242,2016,8,5,3,25,46,1,0,25.5,25.0,12.0,43.0
7,33.3192865,2016,8,1,0,24,29,1,0,11.214285714285714,8.5,2.0,39.0
2,33.5615691,2016,8,2,0,9,79,1,0,3.1666666666666665,2.5,1.0,6.0
7,33.5913576,2016,10,0,0,9,14,1,0,11.243243243243244,9.0,1.0,30.0
3,35.6938401,2016,9,4,7,44,30,1,0,22.137931034482758,21.0,2.0,57.0
2,35.6692904,2016,9,1,7,42,27,1,0,27.25423728813559,22.0,8.0,117.0
6,34.6812614,2016,2,5,8,53,49,1,0,17.037735849056602,17.0,3.0,35.0
2,35.6617773,2016,6,4,7,42,77,1,0,23.83783783783784,24.0,16.0,35.0
1,35.6465721,2016,12,3,7,41,75,1,0,4.807017543859649,4.0,1.0,16.0
7,43.0744699,2017,3,0,2,39,44,1,0,15.0,13.5,2.0,37.0
2,33.5892157,2016,2,3,0,9,9,1,0,12.912280701754385,12.0,1.0,34.0
10,35.6580681,2016,7,5,7,29,76,1,0,12.117647058823529,10.5,3.0,27.0
1,35.6580681,2017,2,3,7,29,76,1,0,6.3125,6.5,1.0,13.0
2,35.6706505,2017,2,5,7,6,90,1,0,21.5,19.5,9.0,50.0
6,33.5913576,2017,2,6,0,9,14,1,0,7.166666666666667,6.0,1.0,20.0
2,35.6021252,2016,12,1,7,41,70,1,0,12.06060606060606,12.0,2.0,23.0
4,33.5892157,2016,2,5,0,9,9,1,0,14.94915254237288,14.0,1.0,49.0
7,34.815149,2016,12,5,3,13,93,1,0,37.93939393939394,38.0,24.0,54.0
13,38.2690761,2016,10,1,4,40,36,1,0,14.413793103448276,14.5,2.0,50.0
7,35.6706505,2016,1,5,7,6,90,1,0,7.69811320754717,6.0,1.0,20.0
6,35.6580681,2017,3,0,7,29,76,1,0,37.714285714285715,41.0,1.0,62.0
12,35.6706505,2016,10,2,7,6,90,1,0,6.838709677419355,7.0,2.0,16.0
2,34.7108955,2016,9,3,6,11,62,0,1,7.120689655172414,7.0,1.0,26.0
1,35.6940027,2016,10,4,7,5,45,1,0,23.571428571428573,24.0,1.0,39.0
13,34.6951242,2016,8,2,3,25,46,1,0,12.125,11.5,2.0,28.0
7,34.6647437,2016,9,4,8,53,66,1,0,23.352941176470587,20.0,4.0,56.0
6,35.6617773,2016,4,3,7,42,77,1,0,26.964912280701753,24.0,5.0,70.0
6,35.6580681,2016,11,1,7,29,76,1,0,44.06060606060606,50.0,3.0,66.0
2,34.6812614,2017,1,3,8,53,49,1,0,20.29824561403509,19.0,3.0,58.0
7,35.6580681,2016,8,3,7,29,76,1,0,34.48571428571429,35.0,16.0,55.0
11,34.7108955,2016,11,6,6,11,62,1,0,12.333333333333334,11.0,4.0,35.0
1,43.7706355,2016,9,5,2,3,0,1,0,31.962264150943398,29.0,1.0,99.0
7,35.6749184,2016,3,5,7,29,1,1,0,41.54385964912281,41.0,10.0,70.0
3,33.5892157,2016,11,3,0,9,9,1,0,32.0,32.0,4.0,78.0
7,35.6429619,2017,2,2,7,41,73,1,0,28.03448275862069,29.0,14.0,39.0
2,43.0554601,2016,10,3,2,39,53,1,0,14.161290322580646,13.0,3.0,40.0
4,35.6414629,2016,8,5,7,28,35,0,1,27.285714285714285,27.0,10.0,41.0
8,43.0568187,2016,2,3,2,39,53,1,0,7.225806451612903,5.0,2.0,38.0
6,35.6465721,2016,10,0,7,41,75,1,0,13.333333333333334,12.0,3.0,25.0
4,33.5808273,2017,4,1,0,9,83,1,0,18.620689655172413,17.0,4.0,84.0
0,35.6617773,2016,9,6,7,42,77,1,0,26.285714285714285,23.0,9.0,78.0
2,35.712607,2016,11,6,7,49,20,1,0,61.94285714285714,60.0,36.0,99.0
2,35.6580681,2016,12,6,7,29,76,1,0,14.78125,10.0,4.0,102.0
7,33.5615691,2016,2,0,0,9,79,1,0,14.156862745098039,14.0,1.0,38.0
2,35.6617773,2016,12,0,7,42,77,1,0,23.764705882352942,23.0,2.0,56.0
6,35.6938401,2016,11,2,7,44,30,0,1,30.243243243243242,32.0,4.0,54.0
6,35.6465721,2017,1,6,7,41,75,1,0,5.125,3.0,1.0,22.0
7,35.6938401,2016,7,1,7,44,30,1,0,12.25,12.0,1.0,22.0
6,35.6465721,2016,5,2,7,41,75,1,0,12.366666666666667,11.0,2.0,40.0
6,34.7569503,2016,10,2,3,17,31,1,0,17.96969696969697,17.0,4.0,32.0
7,35.6728535,2016,9,2,7,26,91,1,0,25.1864406779661,24.0,4.0,54.0
6,34.6951242,2017,3,0,3,25,46,0,1,26.666666666666668,27.0,24.0,29.0
1,35.7073985,2016,7,3,7,32,64,1,0,5.758620689655173,6.0,2.0,15.0
6,35.6617773,2017,3,5,7,42,77,1,0,17.181818181818183,14.0,6.0,35.0
4,35.6617773,2016,9,6,7,42,77,1,0,28.428571428571427,26.0,5.0,64.0
13,33.5892157,2017,1,6,0,9,9,1,0,16.571428571428573,9.0,7.0,35.0
1,35.6580681,2017,1,1,7,29,76,1,0,5.689655172413793,4.0,1.0,17.0
2,35.6921398,2016,4,5,7,44,68,1,0,8.258620689655173,8.0,1.0,21.0
4,35.6617773,2016,6,2,7,42,77,1,0,28.275862068965516,29.0,1.0,105.0
2,34.7108955,2016,6,6,6,11,62,1,0,13.458333333333334,13.0,1.0,39.0
5,35.6617773,2017,1,1,7,42,77,1,0,19.405405405405407,18.0,7.0,68.0
10,34.6812614,2016,12,0,8,53,49,1,0,19.375,19.5,2.0,34.0
1,35.7261178,2016,12,5,7,51,54,1,0,14.11111111111111,13.5,2.0,28.0
12,35.6617773,2016,6,2,7,42,77,1,0,24.055555555555557,25.0,8.0,42.0
1,35.6465721,2017,3,1,7,41,75,1,0,8.705882352941176,8.5,2.0,22.0
7,34.6951242,2016,9,2,3,25,46,1,0,35.77777777777778,35.0,4.0,55.0
8,35.6995657,2016,12,4,7,46,3,0,1,22.475409836065573,22.0,11.0,41.0
8,33.5819411,2016,12,6,0,9,58,1,0,10.419354838709678,9.0,3.0,23.0
6,35.6617773,2016,12,3,7,42,77,0,1,17.818181818181817,19.0,2.0,40.0
2,34.5732536,2016,2,3,8,38,55,0,1,13.703703703703704,11.0,3.0,41.0
7,34.7569503,2017,3,5,3,17,31,1,0,55.839285714285715,56.0,35.0,85.0
0,35.6617773,2016,10,2,7,42,77,1,0,32.35294117647059,26.5,7.0,75.0
7,34.815149,2016,8,5,3,13,93,1,0,35.0625,34.5,7.0,62.0
4,43.7706355,2016,12,2,2,3,0,1,0,15.169811320754716,10.0,1.0,53.0
3,35.6938401,2017,2,1,7,44,30,1,0,16.90566037735849,17.0,1.0,38.0
8,35.6580681,2017,2,6,7,29,76,1,0,9.3,10.0,2.0,14.0
4,33.5902074,2016,1,0,0,9,85,1,0,18.456521739130434,15.0,2.0,122.0
7,43.7706355,2017,1,2,2,3,0,1,0,27.224137931034484,21.5,3.0,72.0
1,35.6921398,2016,7,5,7,44,68,1,0,10.78125,9.5,2.0,28.0
6,33.5913576,2016,12,0,0,9,14,1,0,7.509433962264151,6.0,1.0,18.0
2,33.5892157,2017,1,3,0,9,9,1,0,12.558823529411764,7.5,2.0,112.0
2,35.6465721,2017,3,4,7,41,75,1,0,15.0,15.5,4.0,24.0
6,34.6812614,2016,6,5,8,53,49,1,0,16.017543859649123,14.0,5.0,32.0
1,35.6921398,2016,10,6,7,44,68,1,0,4.7,3.5,1.0,18.0
7,34.815149,2016,10,2,3,13,93,1,0,8.666666666666666,8.5,1.0,22.0
7,33.5892157,2016,2,5,0,9,9,1,0,27.473684210526315,29.0,9.0,40.0
6,33.5913576,2016,8,1,0,9,14,1,0,11.2,10.0,2.0,22.0
4,33.5892157,2016,1,4,0,9,9,1,0,23.625,22.0,3.0,70.0
1,33.5892157,2017,3,4,0,9,9,1,0,3.65,2.5,1.0,9.0
1,35.6641222,2016,12,3,7,29,72,1,0,6.76,6.0,1.0,21.0
4,35.7177841,2016,4,5,7,30,52,1,0,11.166666666666666,11.0,3.0,25.0
10,34.3862445,2017,1,6,1,14,42,1,0,21.946428571428573,22.5,2.0,54.0
2,34.7108955,2016,2,1,6,11,62,1,0,10.11111111111111,10.0,3.0,25.0
4,43.0908503,2016,9,6,2,39,40,1,0,32.13157894736842,30.0,11.0,66.0
6,34.7053617,2016,7,6,8,53,94,1,0,30.235294117647058,29.0,10.0,59.0
12,35.6706505,2016,12,0,7,6,90,1,0,6.757575757575758,7.0,2.0,13.0
7,34.7569503,2016,12,5,3,17,31,1,0,55.945945945945944,57.0,16.0,111.0
1,35.6641222,2016,10,5,7,29,72,1,0,9.421052631578947,8.0,1.0,27.0
7,34.3862445,2017,3,3,1,14,42,1,0,14.018518518518519,9.0,1.0,55.0
1,35.7261178,2017,2,5,7,51,54,1,0,8.075471698113208,7.0,1.0,34.0
6,35.6580681,2016,12,5,7,29,76,1,0,26.242424242424242,24.0,1.0,52.0
13,35.6721142,2016,5,5,7,6,13,1,0,29.666666666666668,30.0,12.0,47.0
6,34.7108955,2016,2,5,6,11,62,1,0,38.206896551724135,39.0,24.0,52.0
7,37.8742227,2017,2,6,5,35,86,1,0,21.580645161290324,22.0,4.0,55.0
2,34.6812614,2016,10,1,8,53,49,1,0,16.616666666666667,15.5,5.0,39.0
7,33.8664649,2017,2,3,0,22,69,1,0,26.0,26.0,6.0,58.0
6,35.6617773,2017,1,4,7,42,77,1,0,12.1,13.0,6.0,18.0
1,35.7248234,2016,6,6,7,51,54,1,0,36.847457627118644,35.0,13.0,79.0
1,35.7261178,2016,5,4,7,51,54,1,0,18.583333333333332,19.0,1.0,50.0
7,34.3889694,2016,9,3,1,14,63,0,1,6.076923076923077,3.0,1.0,30.0
4,38.2690761,2016,8,1,4,40,36,1,0,16.785714285714285,11.5,1.0,65.0
4,35.6414629,2016,4,1,7,28,35,1,0,7.6,4.5,1.0,47.0
2,35.6728535,2017,1,6,7,26,91,1,0,18.875,18.5,10.0,30.0
6,35.6580681,2016,6,3,7,29,76,1,0,38.30508474576271,40.0,5.0,67.0
1,35.6921398,2016,8,0,7,44,68,0,1,6.428571428571429,5.0,2.0,18.0
2,35.6092076,2016,9,3,7,28,28,1,0,6.866666666666666,6.0,1.0,16.0
6,34.7375965,2016,12,5,3,36,71,1,0,40.3,38.0,12.0,95.0
8,35.6706505,2016,10,0,7,6,90,1,0,9.934782608695652,8.5,1.0,27.0
6,33.5913576,2016,12,0,0,9,14,1,0,7.509433962264151,6.0,1.0,18.0
8,35.712607,2016,5,1,7,49,20,1,0,18.06,16.0,2.0,48.0
7,35.6580681,2016,12,1,7,29,76,1,0,6.418181818181818,6.0,1.0,31.0
6,34.7108955,2016,8,6,6,11,62,1,0,48.11666666666667,48.0,24.0,75.0
2,33.5892157,2016,9,6,0,9,9,1,0,21.229508196721312,21.0,4.0,42.0
8,33.8808817,2017,4,5,0,22,98,1,0,26.524590163934427,25.0,5.0,64.0
7,35.6617773,2016,7,2,7,42,77,1,0,13.864406779661017,13.0,1.0,32.0
7,35.6265683,2017,2,5,7,43,16,1,0,20.10169491525424,21.0,9.0,39.0
8,37.9163674,2016,8,4,5,35,12,1,0,21.951612903225808,21.5,7.0,50.0
6,35.6617773,2017,3,4,7,42,77,1,0,42.45454545454545,38.0,14.0,90.0
7,35.6706505,2016,3,2,7,6,90,1,0,17.125,17.5,2.0,31.0
4,35.6938401,2016,1,0,7,44,30,1,0,14.566037735849056,8.0,1.0,85.0
8,35.6580681,2016,6,4,7,29,76,1,0,23.879310344827587,23.0,6.0,46.0
4,33.5902074,2016,7,1,0,9,85,1,0,23.304347826086957,22.0,1.0,56.0
4,43.7706355,2016,7,6,2,3,0,1,0,11.818181818181818,11.0,2.0,32.0
7,43.7706355,2016,7,4,2,3,0,1,0,33.27272727272727,32.0,3.0,73.0
4,35.6617773,2017,4,4,7,42,77,1,0,10.371428571428572,10.0,4.0,16.0
7,43.7706355,2017,2,6,2,3,0,1,0,27.805555555555557,26.0,6.0,65.0
2,35.6617773,2016,7,1,7,42,77,1,0,16.4375,15.5,8.0,38.0
6,35.6706505,2016,7,4,7,6,90,1,0,57.76470588235294,56.0,31.0,100.0
7,35.6749184,2016,11,5,7,29,1,1,0,10.387096774193548,11.0,1.0,25.0
4,35.6580681,2017,2,3,7,29,76,1,0,31.676470588235293,31.0,13.0,44.0
6,35.7140142,2016,7,3,7,48,26,1,0,33.333333333333336,31.0,1.0,84.0
7,33.5913576,2016,10,4,0,9,14,1,0,26.677966101694917,27.0,10.0,46.0
8,35.6092261,2017,2,2,7,43,21,1,0,31.728813559322035,28.0,7.0,76.0
12,35.6706505,2016,7,4,7,6,90,1,0,8.588235294117647,9.0,1.0,20.0
4,35.7261178,2016,9,4,7,51,54,1,0,19.56756756756757,21.0,4.0,36.0
4,35.6414629,2016,8,1,7,28,35,1,0,2.3333333333333335,2.0,1.0,9.0
4,34.7053617,2016,12,1,8,53,94,1,0,9.581818181818182,8.0,1.0,26.0
4,34.7053617,2016,11,5,8,53,94,1,0,16.35135135135135,15.0,4.0,49.0
4,34.6762311,2017,3,5,8,53,78,1,0,44.46666666666667,44.0,3.0,95.0
7,35.6995366,2016,6,6,7,26,33,1,0,32.43859649122807,32.0,1.0,59.0
7,35.7511648,2016,12,5,7,15,25,1,0,10.0,8.5,2.0,31.0
1,35.6706505,2017,4,5,7,6,90,1,0,18.545454545454547,19.0,9.0,27.0
2,34.5732536,2016,11,3,8,38,55,0,1,13.703703703703704,11.0,3.0,41.0
7,35.7253002,2016,10,2,7,51,51,1,0,8.0625,7.5,1.0,23.0
4,33.5902074,2016,9,1,0,9,85,1,0,23.304347826086957,22.0,1.0,56.0
8,35.6706505,2017,3,3,7,6,90,1,0,8.758620689655173,7.0,2.0,19.0
10,34.3862445,2016,5,5,1,14,42,1,0,22.379310344827587,22.0,8.0,45.0
7,33.5615691,2016,6,1,0,9,79,1,0,35.77358490566038,36.0,4.0,69.0
7,34.6923371,2017,2,0,8,53,95,1,0,8.090909090909092,8.0,2.0,16.0
8,43.0554601,2016,8,5,2,39,53,1,0,30.333333333333332,30.0,11.0,72.0
1,35.7322863,2016,1,6,7,51,67,1,0,5.1020408163265305,5.0,1.0,17.0
2,35.6021252,2017,3,4,7,41,70,1,0,19.970588235294116,21.0,1.0,35.0
7,38.2690761,2016,3,3,4,40,36,1,0,22.10909090909091,20.0,10.0,47.0
6,35.6721142,2016,11,3,7,6,13,1,0,37.8235294117647,38.5,19.0,60.0
2,35.7528042,2016,11,1,7,21,96,1,0,20.790697674418606,19.0,1.0,57.0
8,43.0554601,2016,11,5,2,39,53,1,0,30.333333333333332,30.0,11.0,72.0
6,34.6812614,2016,3,0,8,53,49,1,0,12.576271186440678,12.0,1.0,29.0
4,34.7053617,2017,2,5,8,53,94,1,0,26.655172413793103,27.0,1.0,59.0
7,37.9163674,2016,8,3,5,35,12,0,1,19.38235294117647,16.5,3.0,61.0
12,35.6995657,2016,10,3,7,46,3,1,0,21.406779661016948,19.0,3.0,82.0
1,35.6641222,2017,3,1,7,29,72,1,0,8.413793103448276,8.0,1.0,21.0
7,38.2690761,2017,1,1,4,40,36,1,0,19.885245901639344,15.0,1.0,56.0
2,33.5892157,2017,1,2,0,9,9,1,0,16.0,14.0,7.0,39.0
1,43.7706355,2016,9,4,2,3,0,1,0,14.5,9.0,1.0,77.0
2,34.7202277,2016,7,1,3,25,81,1,0,10.728813559322035,10.0,2.0,33.0
11,34.6876966,2016,9,5,8,53,48,1,0,30.257142857142856,30.0,7.0,63.0
4,34.7053617,2017,1,3,8,53,94,1,0,9.807692307692308,7.0,2.0,56.0
7,33.5913576,2016,12,1,0,9,14,1,0,33.67741935483871,32.0,7.0,50.0
2,33.5892157,2016,10,3,0,9,9,1,0,37.70967741935484,25.0,11.0,325.0
2,34.6762311,2016,7,4,8,53,78,1,0,8.695652173913043,5.0,1.0,72.0
4,35.6465721,2016,7,3,7,41,75,1,0,28.464285714285715,29.5,12.0,53.0
4,35.7379419,2016,12,0,7,51,80,1,0,6.956521739130435,6.0,1.0,26.0
2,33.5615691,2016,11,6,0,9,79,1,0,4.583333333333333,4.0,1.0,11.0
6,34.6812614,2016,4,4,8,53,49,1,0,58.45614035087719,52.0,10.0,141.0
2,35.704686,2016,10,5,7,30,39,1,0,53.714285714285715,56.0,19.0,82.0
7,34.3862445,2016,6,2,1,14,42,1,0,13.614035087719298,10.0,1.0,43.0
4,35.7356234,2016,7,5,7,33,89,1,0,6.2631578947368425,6.0,1.0,12.0
4,35.6617773,2017,1,4,7,42,77,1,0,39.810344827586206,38.5,12.0,71.0
13,44.0206319,2016,2,5,2,0,53,1,0,34.758620689655174,36.0,4.0,63.0
4,35.6938401,2016,12,2,7,44,30,1,0,5.666666666666667,5.0,1.0,13.0
7,35.6995366,2016,10,4,7,26,33,1,0,13.431034482758621,11.5,1.0,47.0
1,35.6465721,2017,3,4,7,41,75,1,0,10.724137931034482,8.5,1.0,43.0
6,35.6938401,2016,2,4,7,44,30,1,0,49.719298245614034,51.0,4.0,244.0
1,35.6465721,2017,1,4,7,41,75,1,0,12.875,13.0,2.0,31.0
7,34.6647437,2016,12,4,8,53,66,1,0,16.84375,16.5,5.0,28.0
4,35.6580681,2017,2,3,7,29,76,1,0,31.029411764705884,31.5,13.0,55.0
11,35.6465721,2016,9,1,7,41,75,1,0,33.03703703703704,33.0,22.0,42.0
2,33.5892157,2016,12,4,0,9,9,1,0,36.57627118644068,36.0,22.0,75.0
4,34.7053617,2016,11,2,8,53,94,1,0,35.0,32.0,19.0,162.0
11,35.712607,2016,10,4,7,49,20,1,0,16.0,15.0,4.0,32.0
2,35.6938401,2016,11,4,7,44,30,1,0,40.857142857142854,39.5,17.0,73.0
4,35.6465721,2016,5,0,7,41,75,1,0,7.9361702127659575,7.0,1.0,29.0
2,35.6938401,2016,9,3,7,44,30,0,1,26.05263157894737,25.0,5.0,94.0
1,35.6580681,2016,10,1,7,29,76,1,0,7.777777777777778,7.0,1.0,27.0
7,37.9163674,2016,10,1,5,35,12,1,0,15.526315789473685,11.0,1.0,101.0
2,33.5869938,2016,2,3,0,9,9,1,0,13.763636363636364,11.0,2.0,50.0
2,33.5573203,2016,9,0,0,16,50,1,0,26.0,26.0,11.0,50.0
1,35.7248234,2016,10,0,7,51,54,1,0,14.066666666666666,13.0,1.0,39.0
13,43.0554601,2016,10,0,2,39,53,1,0,24.26923076923077,23.0,7.0,48.0
1,35.7261178,2016,12,3,7,51,54,1,0,20.79245283018868,22.0,2.0,37.0
11,34.6876966,2016,10,5,8,53,48,1,0,30.257142857142856,30.0,7.0,63.0
8,35.6940027,2016,2,4,7,5,45,1,0,8.943396226415095,8.0,1.0,25.0
7,35.7356234,2016,5,0,7,33,89,1,0,5.230769230769231,5.0,1.0,12.0
7,38.2690761,2016,11,0,4,40,36,1,0,16.580645161290324,16.0,4.0,36.0
7,35.6940027,2016,2,3,7,5,45,1,0,44.08620689655172,45.5,6.0,105.0
1,35.6940027,2017,4,4,7,5,45,1,0,30.372881355932204,25.0,13.0,71.0
11,35.6617773,2016,10,3,7,42,77,1,0,15.49090909090909,14.0,1.0,38.0
13,44.0206319,2016,12,1,2,0,53,1,0,19.8,21.5,2.0,50.0
12,35.6995657,2016,3,4,7,46,3,1,0,7.277777777777778,6.0,1.0,24.0
2,33.5819411,2016,7,2,0,9,58,1,0,5.1875,5.0,1.0,16.0
7,35.6414629,2016,11,4,7,28,35,1,0,10.28,10.0,4.0,16.0
4,35.546631,2016,10,6,7,27,59,1,0,45.07272727272727,42.0,9.0,90.0
2,35.6580681,2016,10,6,7,29,76,1,0,14.78125,10.0,4.0,102.0
4,33.5808273,2016,3,0,0,9,83,1,0,19.523809523809526,17.0,1.0,48.0
6,35.6617773,2016,8,6,7,42,77,1,0,50.41818181818182,49.0,19.0,82.0
2,43.0744699,2016,11,4,2,39,44,1,0,24.653846153846153,23.5,18.0,34.0
4,35.546631,2017,2,1,7,27,59,1,0,21.01851851851852,21.0,1.0,49.0
11,34.7053617,2016,3,5,8,53,94,1,0,34.92857142857143,30.0,12.0,211.0
11,35.6617773,2017,2,6,7,42,77,1,0,23.09090909090909,23.0,3.0,37.0
1,35.6938401,2016,12,5,7,44,30,0,1,16.711111111111112,12.0,2.0,49.0
7,35.6689735,2017,1,4,7,8,56,1,0,14.696969696969697,15.0,4.0,29.0
8,35.712607,2016,1,4,7,49,20,1,0,23.96551724137931,22.0,8.0,45.0
7,33.5756863,2017,1,0,0,9,88,0,1,22.842105263157894,20.0,6.0,48.0
8,35.6940027,2016,10,5,7,5,45,1,0,8.38888888888889,6.0,1.0,29.0
8,34.3862445,2017,3,2,1,14,42,1,0,24.50877192982456,25.0,2.0,44.0
2,35.6706505,2017,3,5,7,6,90,1,0,29.65714285714286,26.0,15.0,61.0
1,35.6938401,2017,1,3,7,44,30,1,0,5.96875,6.0,1.0,16.0
8,35.6580681,2016,4,1,7,29,76,1,0,20.183333333333334,20.0,10.0,33.0
